date,station_name_ja,prec_no,block_no,mean_temperature_c,max_temperature_c,min_temperature_c,mean_vapor_pressure_hpa,mean_relative_humidity_pct,min_relative_humidity_pct,thi_daily_mean,temperature_quality_mark,humidity_quality_mark,source_kind,source_url
2025-04-14,千葉,45,47682,17.3,20.8,14.1,13.3,68.0,42.0,62.24,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-15,千葉,45,47682,16.1,20.3,12.5,10.0,54.0,27.0,60.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-16,千葉,45,47682,15.0,18.6,10.6,7.0,40.0,24.0,58.67,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-17,千葉,45,47682,17.5,23.0,10.8,11.8,58.0,36.0,62.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-18,千葉,45,47682,19.2,23.1,16.2,16.2,73.0,53.0,65.29,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-19,千葉,45,47682,19.7,22.6,17.0,18.4,80.0,69.0,66.42,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-20,千葉,45,47682,20.7,23.3,17.8,17.8,73.0,61.0,67.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-21,千葉,45,47682,17.6,22.9,14.0,12.3,63.0,29.0,62.52,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-22,千葉,45,47682,18.1,23.2,12.5,13.8,67.0,41.0,63.39,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-23,千葉,45,47682,18.4,20.0,16.1,19.2,91.0,71.0,64.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-24,千葉,45,47682,18.4,24.0,16.4,17.7,84.0,63.0,64.49,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-25,千葉,45,47682,18.3,22.1,16.0,15.9,76.0,52.0,64.02,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-26,千葉,45,47682,15.1,19.2,12.7,10.2,59.0,46.0,58.91,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-27,千葉,45,47682,17.5,22.1,10.5,12.3,63.0,36.0,62.38,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-28,千葉,45,47682,18.3,22.6,13.2,14.2,69.0,49.0,63.76,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-29,千葉,45,47682,17.5,22.9,12.5,11.4,60.0,26.0,62.29,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-04-30,千葉,45,47682,17.6,22.4,13.4,9.7,48.0,25.0,62.06,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=4&day=&view=a2
2025-05-01,千葉,45,47682,18.6,23.3,15.0,15.0,71.0,44.0,64.29,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-02,千葉,45,47682,16.6,18.2,14.2,16.6,88.0,73.0,61.62,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-03,千葉,45,47682,18.5,23.7,15.3,11.9,57.0,32.0,63.57,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-04,千葉,45,47682,19.4,25.9,16.1,15.6,69.0,49.0,65.4,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-05,千葉,45,47682,17.9,22.3,13.7,11.7,58.0,44.0,62.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-06,千葉,45,47682,15.6,18.4,13.9,14.6,84.0,47.0,59.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-07,千葉,45,47682,18.5,25.1,13.6,13.0,64.0,30.0,63.85,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-08,千葉,45,47682,18.0,22.3,15.1,11.5,57.0,28.0,62.89,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-09,千葉,45,47682,18.8,22.7,15.7,15.3,71.0,47.0,64.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-10,千葉,45,47682,20.0,23.0,16.0,21.3,91.0,77.0,67.5,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-11,千葉,45,47682,21.4,25.9,18.4,16.2,64.0,36.0,68.04,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-12,千葉,45,47682,17.4,19.8,15.9,17.0,86.0,75.0,62.91,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-13,千葉,45,47682,19.7,25.0,15.5,15.2,68.0,41.0,65.8,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-14,千葉,45,47682,20.7,25.4,16.8,17.8,74.0,53.0,67.65,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-15,千葉,45,47682,21.0,24.3,17.5,18.7,76.0,57.0,68.24,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-16,千葉,45,47682,21.5,24.3,18.9,18.7,74.0,56.0,68.88,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-17,千葉,45,47682,22.0,25.0,19.2,23.7,89.0,78.0,70.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-18,千葉,45,47682,23.4,26.1,21.6,24.8,86.0,78.0,72.88,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-19,千葉,45,47682,19.8,22.3,17.9,18.4,79.0,65.0,66.53,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-20,千葉,45,47682,23.6,28.7,17.9,21.3,74.0,52.0,72.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-21,千葉,45,47682,24.0,28.0,20.6,23.8,80.0,68.0,73.31,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-22,千葉,45,47682,22.1,25.1,17.0,22.0,82.0,75.0,70.42,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-23,千葉,45,47682,18.6,22.7,16.3,14.0,67.0,41.0,64.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-24,千葉,45,47682,17.5,20.7,15.8,15.8,79.0,64.0,62.86,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-25,千葉,45,47682,18.4,24.9,14.9,18.9,89.0,70.0,64.69,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-26,千葉,45,47682,18.7,21.3,17.1,14.5,68.0,50.0,64.31,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-27,千葉,45,47682,17.5,20.2,15.8,15.1,76.0,60.0,62.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-28,千葉,45,47682,19.4,24.5,16.0,14.9,68.0,45.0,65.35,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-29,千葉,45,47682,19.3,24.2,16.4,15.6,71.0,43.0,65.35,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-30,千葉,45,47682,15.3,17.4,14.1,15.8,91.0,78.0,59.46,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-05-31,千葉,45,47682,15.5,16.5,14.4,15.4,87.0,78.0,59.76,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=5&day=&view=a2
2025-06-01,千葉,45,47682,18.1,23.8,15.3,15.7,76.0,58.0,63.71,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-02,千葉,45,47682,20.7,24.7,16.6,18.5,76.0,57.0,67.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-03,千葉,45,47682,19.6,22.1,18.3,20.6,90.0,72.0,66.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-04,千葉,45,47682,22.1,26.4,18.1,21.9,83.0,61.0,70.49,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-05,千葉,45,47682,23.1,26.9,20.2,18.5,66.0,46.0,70.67,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-06,千葉,45,47682,23.8,29.4,19.2,19.2,66.0,37.0,71.69,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-07,千葉,45,47682,23.7,26.7,21.7,20.2,69.0,60.0,71.82,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-08,千葉,45,47682,23.4,27.9,21.4,20.8,73.0,53.0,71.73,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-09,千葉,45,47682,21.6,24.1,19.3,21.1,82.0,64.0,69.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-10,千葉,45,47682,21.7,24.7,19.3,24.9,96.0,92.0,70.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-11,千葉,45,47682,22.6,24.7,19.9,26.2,95.0,91.0,72.28,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-12,千葉,45,47682,23.1,28.0,20.4,21.4,77.0,53.0,71.61,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-13,千葉,45,47682,22.4,26.0,19.8,20.0,74.0,59.0,70.27,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-14,千葉,45,47682,22.6,27.0,20.6,22.2,81.0,58.0,71.15,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-15,千葉,45,47682,25.7,28.5,23.3,28.7,87.0,78.0,76.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-16,千葉,45,47682,27.4,31.6,24.7,27.5,76.0,58.0,78.24,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-17,千葉,45,47682,28.6,33.8,25.6,28.9,75.0,57.0,79.98,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-18,千葉,45,47682,27.8,33.1,24.5,27.2,74.0,49.0,78.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-19,千葉,45,47682,26.8,32.6,23.3,26.7,77.0,49.0,77.43,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-20,千葉,45,47682,26.4,30.6,23.7,25.4,75.0,54.0,76.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-21,千葉,45,47682,26.5,30.3,23.1,26.1,76.0,61.0,76.84,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-22,千葉,45,47682,28.0,32.0,25.0,25.9,69.0,52.0,78.24,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-23,千葉,45,47682,28.2,31.8,26.1,27.6,73.0,55.0,79.08,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-24,千葉,45,47682,27.2,29.3,26.1,29.9,83.0,70.0,78.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-25,千葉,45,47682,26.5,29.2,25.2,31.7,91.0,78.0,78.63,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-26,千葉,45,47682,27.3,32.0,24.8,31.3,87.0,64.0,79.49,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-27,千葉,45,47682,27.3,32.2,24.6,28.0,78.0,60.0,78.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-28,千葉,45,47682,27.9,33.2,24.9,21.3,58.0,31.0,76.63,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-29,千葉,45,47682,27.2,31.1,23.6,24.1,68.0,47.0,76.92,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-06-30,千葉,45,47682,27.4,30.0,24.9,28.1,77.0,63.0,78.37,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=6&day=&view=a2
2025-07-01,千葉,45,47682,27.8,31.1,26.0,30.9,83.0,70.0,79.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-02,千葉,45,47682,27.8,31.0,26.1,32.2,86.0,73.0,80.19,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-03,千葉,45,47682,27.8,31.2,25.5,29.3,78.0,60.0,79.13,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-04,千葉,45,47682,27.7,31.2,24.5,28.4,77.0,61.0,78.84,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-05,千葉,45,47682,29.1,32.7,26.5,31.0,77.0,62.0,81.04,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-06,千葉,45,47682,29.2,32.8,27.1,32.5,81.0,63.0,81.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-07,千葉,45,47682,29.8,34.9,26.4,31.1,75.0,51.0,81.84,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-08,千葉,45,47682,29.6,32.6,26.6,31.8,77.0,60.0,81.83,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-09,千葉,45,47682,29.6,32.8,27.4,31.0,75.0,59.0,81.53,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-10,千葉,45,47682,27.4,32.7,22.2,30.1,83.0,59.0,79.14,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-11,千葉,45,47682,22.7,25.0,21.7,23.2,84.0,75.0,71.55,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-12,千葉,45,47682,24.0,27.4,20.6,22.1,75.0,64.0,72.83,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-13,千葉,45,47682,26.1,31.7,22.5,26.5,79.0,57.0,76.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-14,千葉,45,47682,26.8,29.9,24.8,30.6,87.0,65.0,78.65,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-15,千葉,45,47682,27.0,28.3,25.7,32.8,92.0,80.0,79.61,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-16,千葉,45,47682,27.4,29.2,26.1,31.1,85.0,75.0,79.4,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-17,千葉,45,47682,28.4,32.2,25.9,29.0,76.0,56.0,79.8,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-18,千葉,45,47682,28.3,32.5,25.8,28.1,74.0,53.0,79.37,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-19,千葉,45,47682,28.3,32.2,25.9,29.0,76.0,59.0,79.65,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-20,千葉,45,47682,28.7,31.7,26.0,29.6,76.0,60.0,80.27,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-21,千葉,45,47682,28.9,32.4,26.5,31.1,78.0,66.0,80.87,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-22,千葉,45,47682,28.9,31.7,26.8,30.7,77.0,66.0,80.73,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-23,千葉,45,47682,29.0,32.5,26.6,30.2,75.0,65.0,80.6,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-24,千葉,45,47682,29.3,33.2,27.0,31.3,77.0,59.0,81.36,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-25,千葉,45,47682,29.9,33.5,27.2,31.3,75.0,60.0,81.99,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-26,千葉,45,47682,29.9,33.0,27.6,30.8,73.0,56.0,81.69,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-27,千葉,45,47682,29.3,32.4,27.3,30.7,76.0,63.0,81.21,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
2025-07-28,千葉,45,47682,29.2,32.7,26.9,31.2,77.0,66.0,81.2,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2025&month=7&day=&view=a2
